club_name,city,state,league,tier,tier_label,conference,division,gender,source_file
Truckee River United FC,,NV,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Vegas United,,NV,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Villarreal Las Vegas Academy (VLVA),,NV,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
YMCA of Southern Nevada – Youth Soccer,,NV,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
New Hampshire Soccer Association (NHSA),,NH,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Amherst Soccer Club,,NH,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Bedford Athletic Club,,NH,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Become Elite Soccer SC,,NH,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Derry Soccer Club,,NH,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Elite Sports Academy,,NH,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
FC Stars New Hampshire,,NH,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Garrison City Football Club,,NH,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Hampshire United SC,,NH,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
International SC,,NH,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Litchfield Youth Soccer Association,,NH,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Lightning Soccer Club (LSC),,NH,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Manchester Angels Youth Soccer League,,NH,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Manchester South Junior Soccer League,,NH,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Maximum Velocity FC,,NH,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
NEFC New Hampshire,,NH,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Revolution United FC,,NH,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Salem Youth Soccer,,NH,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Seacoast United Soccer Club,,NH,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Seacoast United North / East / South NH,,NH,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Seacoast United Grassroots (NH),,NH,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Windham Soccer Association,,NH,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
NH Soccer Association – Youth Recreation,,NH,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
NH Soccer League (NHSL),,NH,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Select New Hampshire,,NH,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
New England Revolution Academy – New Hampshire,,NH,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
NH Soccer Association,,NH,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Atlantic United Soccer Club,,NJ,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Barnegat Soccer Club,,NJ,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Bayonne Youth Soccer Association,,NJ,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Berkeley Soccer Association,,NJ,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Bob Smith Soccer Academy,,NJ,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Brazilian Soccer Academy NJ,,NJ,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Bridgewater Soccer Association,,NJ,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Bridgewater United SC,,NJ,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Burlington County Soccer Academy,,NJ,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Burlington Township Soccer Club,,NJ,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Cape Express Soccer Club,,NJ,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Cedar Stars Academy,,NJ,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Cedar Stars Academy Bergen,,NJ,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Cedar Stars Academy Monmouth,,NJ,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Central Jersey Premier Soccer Academy,,NJ,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Cherry Hill Soccer Club,,NJ,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Chatham United Soccer,,NJ,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Cinnaminson Soccer Club,,NJ,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Clifton Stallions Soccer Club,,NJ,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Coach Stefano Soccer,,NJ,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Colts Neck Soccer Club,,NJ,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Deptford Soccer Association,,NJ,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
East Brunswick Soccer Club,,NJ,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
East Greenwich Soccer Association,,NJ,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Elite SC Plainfield,,NJ,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
FC Berna Legacy,,NJ,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
FC Copa Academy,,NJ,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
FC Neshanic,,NJ,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Franklin Township Soccer Club,,NJ,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Freehold Soccer League,,NJ,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Future Soccer Academy,,NJ,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Hamilton Soccer Club,,NJ,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Hamilton Township Recreation Soccer Association,,NJ,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Hazlet Revolution Soccer Club,,NJ,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Highland Youth Soccer Club,,NJ,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Hillsborough Soccer Club,,NJ,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Holmdel FC,,NJ,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Ironbound Soccer Club,,NJ,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Jackson Soccer Club,,NJ,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Jersey Crew SC,,NJ,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Jersey Knights Soccer Club,,NJ,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Kearny Thistle United FC,,NJ,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Lacey Soccer Club,,NJ,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Lakewood Soccer Club,,NJ,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Lawrence Hamnett Soccer Association,,NJ,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Little Kicks Soccer,,NJ,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Liverpool FC International Academy – New Jersey,,NJ,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Mainland United Soccer Association,,NJ,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Manalapan Soccer Club,,NJ,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Marlboro Soccer Association,,NJ,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Marlton Recreation Council Soccer,,NJ,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Medford Soccer Club,,NJ,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Medford Strikers Soccer Club,,NJ,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Metuchen Soccer Club,,NJ,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Millburn Soccer Club,,NJ,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Monroe Township Soccer Club,,NJ,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Monroe Township Youth Soccer,,NJ,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Montclair United Soccer Club,,NJ,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Morris Elite Soccer Club,,NJ,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Mount Laurel United Soccer Association,,NJ,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
New Jersey Soccer Association,,NJ,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
New Jersey Surf Soccer Club,,NJ,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
New Jersey United AC,,NJ,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
NJ CRUSH FC,,NJ,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
NJ Premier FC,,NJ,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
NJ Stallions Academy,,NJ,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
NJ VELOCITY TRAINING,,NJ,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
NJ14 Soccer Club,,NJ,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
North Brunswick Soccer Club,,NJ,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Northern Burlington Soccer Club,,NJ,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Nostra Domina Soccer Club,,NJ,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Ocean Township United Soccer,,NJ,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Old Bridge Soccer League,,NJ,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Parsippany Soccer Club,,NJ,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
PDA (Players Development Academy),,NJ,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Peninsula Soccer Club,,NJ,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Pinelanders Youth Soccer Club,,NJ,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Piscataway Soccer Club,,NJ,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Princeton Soccer Association / PSA,,NJ,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Real Central NJ Soccer,,NJ,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Real Jersey Football Club,,NJ,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Red Bank FC,,NJ,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Ridgewood Soccer Association,,NJ,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Roselle Park Soccer Club,,NJ,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Rumson FC,,NJ,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Scotch Plains-Fanwood Soccer Club,,NJ,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
SJEB FC (South Jersey Elite Barons),,NJ,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Skylands United Soccer Club,,NJ,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Soccer Specific Training,,NJ,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
South Brunswick Soccer Club,,NJ,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
South Jersey Youth Soccer League (member clubs),,NJ,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Sporting NJ Soccer Academy,,NJ,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
STA (Soccer Talent Academy),,NJ,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Stateline Soccer Club,,NJ,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Steel United NJ,,NJ,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Summit Soccer Club,,NJ,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
The Football Academy NJ,,NJ,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Toms River Futbol Club,,NJ,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Torpedoes Soccer Club,,NJ,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
TSF Academy,,NJ,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Twin County Soccer Association of Brick,,NJ,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Union City Soccer Club,,NJ,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Union Soccer,,NJ,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Universal Soccer Academy,,NJ,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Valencia Soccer Academy,,NJ,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Verona United Soccer Club,,NJ,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Vineland Soccer Association,,NJ,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Vistula Soccer Club,,NJ,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Watchung Hills Soccer Association,,NJ,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
West Deptford Soccer Club,,NJ,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
West Essex FC,,NJ,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
West Orange United FC,,NJ,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
West Windsor Plainsboro Soccer Association,,NJ,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Westfield Soccer Association,,NJ,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
World Elite Soccer Academy,,NJ,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
New Mexico Youth Soccer Association,,NM,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Alamogordo (Otero County Youth Soccer League),,NM,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Artesia Youth Soccer Association,,NM,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Atletico New Mexico Soccer,,NM,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Carlsbad Youth Soccer League,,NM,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Clovis Youth Soccer Association,,NM,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Deming Youth Soccer League,,NM,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Duke City Soccer League,,NM,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Four Corners Youth Soccer League,,NM,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Guadalajara Soccer Association,,NM,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Las Cruces Youth Soccer Association,,NM,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
New Mexico Rapids SC,,NM,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
New Mexico Rush Soccer Club,,NM,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
New Mexico Soccer Academy (NMSA),,NM,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
New Mexico Youth Soccer Association,,NM,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Northern Soccer Club,,NM,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
Northwest Rio Grande Soccer League,,NM,National Directory (ussoccerparent.com),TBD,Unknown,,,Mixed,national_clubs.csv
